Artist,Album,Weight,Tags,Published
Darkest Hour,Godless Prophets and the Migrant Flora,147352230.68788838,,
Shadows Fall,Somber Eyes to the Sky,146583949.44303042,,
Amatory,Вечно Прячется Судьба,145763657.94590482,,
DevilDriver,Winter Kills,145630456.71270603,,
I Killed the Prom Queen,Your Past Comes Back to Haunt You,143290049.88919482,,
Fit for a King,Descendants (Reissue),142144469.48905107,,
Amatory,Инстинкт обречённых,138115637.60418683,,
Chimaira,Coming Alive,137788048.07397068,,
Darkest Hour,Darkest Hour (Deluxe Version),136810595.77735126,,
Atreyu,The Curse (Deluxe Edition),132723507.3115004,,
Heaven Shall Burn,Antigone (Slipcase - Edition),132643819.37342456,,
Darkest Hour,Godless Prophets & The Migrant Flora,131504390.66589329,,
Caliban,Coverfield EP,128196224.88295476,,
The Acacia Strain,Gravebloom,128019464.81371969,,
Darkest Hour,Archives,125951942.56262468,,
I Killed the Prom Queen,Music For The Recently Deceased (Original),124664480.28004667,,
Callejon,Man spricht Deutsch (Tour Edition),123772342.6531957,,
Amatory,Две Жизни,123337669.71645048,,
Neaera,Neaera,122502374.12901777,,
The Agonist,Five,119661096.68495776,,
Neaera,Omnicide - Creation Unleashed,116786856.2804217,,
Architects,Lost Forever // Lost Together (Deluxe Edition),116590860.1163379,,
I Killed the Prom Queen,Sleepless Nights And City Lights,114604172.31372927,,
Dead by April,Losing You,113866668.22263843,,
Frontside,Początek Ery Nienawiści,111939992.71595901,,
Miss May I,Monument (Deluxe Edition),108622521.3028169,,
Lamb of God,As The Palaces Burn (10th Anniversary Edition),107144766.96313913,,
Bullet for My Valentine,Poison,105525712.0794388,,
All That Remains,All That Remains: Live,102830204.43993437,,
Five Finger Death Punch,The Bleeding,100821355.23153943,,
Neaera,Omnicide: Creation Unleashed,97991162.79069768,,
Haste the Day,Dreamer (Digital Exclusive),97308765.07754163,,
Northlane,Equinox,97013689.42981187,,
Architects,Hereafter,90230130.32134739,,
Lamb of God,Music from the film As the Palaces Burn,89909199.89041096,,
Heaven Shall Burn,Invictus (Bonus Track Version),88712718.23472357,,
Haste the Day,Pressure the Hinges [Bonus DVD] Disc 1,87198930,,
Miss May I,Punk Goes Pop 3,85353562.83735584,,
Miss May I,"Punk Goes Pop, Vol. 3",85353562.83735584,,
Bullet for My Valentine,Don't Need You (Edit),84688332.00112344,,
Stigmata,Acoustic & Drive (Live),82197339.6797153,,
